transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,log_amount,merchant_category_enc,risk_score,predicted_fraud,top_reasons
7001,7.12,5,Electronics,1,0,87,1,60,0,2.0943301541735866,1,0.01,0,device_trust_score (-4.03); transaction_hour (-2.58); velocity_last_24h (-2.20)
7571,82.36,3,Travel,0,1,59,0,33,0,4.423168578005057,4,0.02,0,device_trust_score (-4.37); location_mismatch (+2.90); velocity_last_24h (-2.06)
7572,140.68,3,Food,1,0,31,1,63,1,4.953570993474578,2,99.11,1,foreign_transaction (+3.65); transaction_hour (+2.50); device_trust_score (+2.43)
7573,28.85,10,Electronics,1,0,65,3,44,0,3.396184839838611,1,0.01,0,device_trust_score (-3.81); transaction_hour (-3.49); foreign_transaction (+2.19)
7574,246.9,22,Food,0,0,34,0,21,0,5.513025439041145,2,0.01,0,transaction_hour (-3.37); foreign_transaction (-2.12); velocity_last_24h (-2.09)
7575,1.51,13,Clothing,0,0,86,4,32,0,0.9202827531436926,0,0.01,0,device_trust_score (-3.07); transaction_hour (-2.38); location_mismatch (-1.51)
7576,33.24,2,Grocery,0,0,89,2,37,0,3.5333945512735414,3,0.01,0,device_trust_score (-4.26); foreign_transaction (-2.15); location_mismatch (-2.03)
7577,156.49,18,Travel,0,0,36,3,68,0,5.05936196418649,4,0.01,0,transaction_hour (-3.28); foreign_transaction (-2.14); location_mismatch (-2.03)
7578,225.56,21,Travel,0,0,52,3,60,0,5.423009810505355,4,0.01,0,transaction_hour (-2.72); device_trust_score (-2.48); location_mismatch (-1.74)
7579,447.23,0,Food,0,0,82,0,22,0,6.105306493531103,2,0.01,0,device_trust_score (-4.01); velocity_last_24h (-2.20); location_mismatch (-2.07)
7580,220.04,4,Food,0,0,80,2,57,0,5.398343680615161,2,0.01,0,device_trust_score (-3.03); transaction_hour (-2.14); foreign_transaction (-1.69)
7581,200.53,16,Grocery,0,0,42,0,33,0,5.305938253679398,3,0.01,0,transaction_hour (-2.97); device_trust_score (-2.07); foreign_transaction (-1.76)
7582,90.26,0,Travel,0,0,89,2,51,0,4.513712575499256,4,0.01,0,device_trust_score (-4.23); foreign_transaction (-2.22); location_mismatch (-2.18)
7583,0.23,18,Grocery,0,1,81,1,64,0,0.20701416938432615,3,0.01,0,device_trust_score (-4.14); transaction_hour (-2.90); location_mismatch (+2.34)
7584,23.04,18,Food,1,0,74,3,31,0,3.179719109667007,2,0.01,0,device_trust_score (-3.84); transaction_hour (-3.39); foreign_transaction (+2.26)
7585,137.66,3,Food,0,0,69,2,44,0,4.9320248935143445,2,0.01,0,device_trust_score (-4.07); foreign_transaction (-2.26); location_mismatch (-2.01)
7586,202.38,18,Electronics,0,0,86,3,19,0,5.315076150362992,1,0.01,0,device_trust_score (-2.91); transaction_hour (-2.65); foreign_transaction (-1.50)
7587,97.26,5,Food,0,0,89,1,46,0,4.587617026740502,2,0.01,0,device_trust_score (-3.11); transaction_hour (-2.12); velocity_last_24h (-1.69)
7588,236.13,14,Food,0,0,79,2,22,0,5.468608513958018,2,0.01,0,device_trust_score (-2.96); transaction_hour (-2.67); location_mismatch (-1.55)
7589,132.81,3,Grocery,0,0,62,3,45,0,4.896420883316898,3,0.01,0,device_trust_score (-3.98); foreign_transaction (-2.29); location_mismatch (-2.02)
7590,13.87,23,Electronics,0,0,28,0,19,0,2.6993457604720636,1,0.01,0,transaction_hour (-3.14); velocity_last_24h (-2.05); location_mismatch (-2.00)
7591,38.38,0,Electronics,0,1,39,3,51,1,3.6732580732109796,1,96.61,1,location_mismatch (+3.10); transaction_hour (+2.37); foreign_transaction (-2.08)
7592,329.86,23,Travel,0,1,45,3,20,0,5.80169532517887,4,0.01,0,transaction_hour (-3.45); device_trust_score (-2.85); location_mismatch (+2.45)
7593,232.32,16,Clothing,0,0,45,5,58,0,5.452410901885437,0,0.01,0,transaction_hour (-4.04); velocity_last_24h (+2.92); device_trust_score (-2.81)
7594,405.28,10,Travel,0,0,75,2,39,0,6.0070425770713,4,0.01,0,transaction_hour (-2.82); device_trust_score (-2.72); location_mismatch (-1.70)
7595,22.51,16,Travel,0,0,59,3,66,0,3.157425862551978,4,0.01,0,device_trust_score (-2.73); transaction_hour (-2.52); location_mismatch (-1.72)
7596,832.98,22,Travel,0,0,28,4,65,0,6.726209421255855,4,0.01,0,transaction_hour (-3.48); location_mismatch (-2.05); foreign_transaction (-1.97)
7597,42.29,0,Electronics,0,0,56,2,43,0,3.7679216614538893,1,0.01,0,device_trust_score (-4.10); foreign_transaction (-2.29); location_mismatch (-2.07)
7598,2.13,8,Grocery,0,0,36,1,68,0,1.1410330045520618,3,0.01,0,transaction_hour (-2.99); foreign_transaction (-2.06); location_mismatch (-2.04)
7599,1073.0,13,Food,0,0,78,3,22,0,6.97914527506881,2,0.01,0,transaction_hour (-3.09); amount (+3.05); device_trust_score (-3.03)
7600,59.4,14,Electronics,0,0,54,1,21,0,4.100989104940769,1,0.01,0,transaction_hour (-2.71); device_trust_score (-2.55); foreign_transaction (-1.55)
7601,198.48,23,Food,0,0,33,2,54,0,5.295713980677922,2,0.01,0,transaction_hour (-3.38); foreign_transaction (-2.19); location_mismatch (-2.11)
7602,34.99,0,Food,0,0,43,1,50,0,3.5832411220909393,2,0.01,0,device_trust_score (-2.69); foreign_transaction (-2.49); velocity_last_24h (-2.14)
7603,156.25,1,Clothing,0,0,54,1,34,0,5.05783689558055,0,0.01,0,device_trust_score (-3.67); foreign_transaction (-2.39); location_mismatch (-2.10)
7604,421.88,17,Travel,0,1,89,2,67,0,6.047088450855979,4,0.01,0,device_trust_score (-3.46); transaction_hour (-3.36); location_mismatch (+2.55)
7605,69.47,17,Clothing,0,0,69,3,68,0,4.255187087338931,0,0.01,0,device_trust_score (-2.80); transaction_hour (-2.52); foreign_transaction (-1.55)
7606,199.7,5,Travel,0,0,47,0,25,0,5.301811255802292,4,0.01,0,transaction_hour (-2.35); device_trust_score (-2.29); velocity_last_24h (-1.87)
7607,37.46,19,Electronics,0,0,29,4,65,0,3.6496187401606335,1,0.01,0,transaction_hour (-3.39); location_mismatch (-2.18); foreign_transaction (-2.14)
7608,176.45,7,Food,1,1,91,0,30,0,5.178688879092506,2,0.02,0,device_trust_score (-4.54); location_mismatch (+2.76); foreign_transaction (+2.74)
7609,73.83,0,Clothing,0,0,90,0,43,0,4.315218874092267,0,0.01,0,device_trust_score (-4.33); velocity_last_24h (-2.11); foreign_transaction (-2.10)
7610,42.71,14,Electronics,0,1,67,1,68,0,3.7775769088752233,1,0.01,0,device_trust_score (-3.86); transaction_hour (-3.05); location_mismatch (+2.31)
7611,67.62,9,Electronics,0,0,26,1,52,0,4.228584037430304,1,0.01,0,transaction_hour (-3.67); foreign_transaction (-2.09); location_mismatch (-2.07)
7612,35.47,3,Travel,0,0,72,1,64,0,3.596490004820589,4,0.01,0,device_trust_score (-3.95); foreign_transaction (-2.14); location_mismatch (-2.03)
7613,417.95,9,Food,0,0,82,2,61,0,6.037751581059295,2,0.01,0,device_trust_score (-2.84); transaction_hour (-2.58); location_mismatch (-1.72)
7614,91.11,10,Travel,0,0,64,1,64,0,4.522983515000144,4,0.01,0,device_trust_score (-2.80); transaction_hour (-2.63); location_mismatch (-1.61)
7615,50.65,4,Travel,0,1,77,4,58,0,3.9444901955656477,4,0.01,0,device_trust_score (-3.93); transaction_hour (-2.78); location_mismatch (+2.49)
7616,107.09,8,Electronics,0,1,83,4,58,0,4.682964213428112,1,0.01,0,device_trust_score (-3.89); transaction_hour (-3.10); location_mismatch (+2.36)
7617,69.56,4,Travel,0,0,92,2,44,0,4.256463411698536,4,0.01,0,device_trust_score (-3.04); transaction_hour (-2.10); foreign_transaction (-1.68)
7618,245.56,10,Grocery,0,0,87,0,63,0,5.507605371571805,3,0.01,0,device_trust_score (-3.03); transaction_hour (-2.60); location_mismatch (-1.59)
7619,638.65,2,Food,0,0,60,4,51,0,6.460921151763044,2,0.01,0,device_trust_score (-3.70); location_mismatch (-2.34); foreign_transaction (-2.27)
7620,103.74,3,Travel,0,0,64,3,65,0,4.651481088851342,4,0.01,0,device_trust_score (-3.97); foreign_transaction (-2.25); location_mismatch (-2.07)
7621,355.23,9,Travel,0,0,30,2,47,0,5.875576589656054,4,0.01,0,transaction_hour (-3.55); foreign_transaction (-2.21); location_mismatch (-2.13)
7622,150.19,6,Clothing,0,0,38,2,44,0,5.01853732399211,0,0.01,0,transaction_hour (-3.12); foreign_transaction (-2.22); velocity_last_24h (-1.91)
7623,30.79,0,Food,0,0,57,1,60,0,3.459151774922711,2,0.01,0,device_trust_score (-4.12); foreign_transaction (-2.22); location_mismatch (-2.10)
7624,211.17,5,Food,0,0,43,3,42,0,5.357387840125025,2,0.01,0,transaction_hour (-2.48); device_trust_score (-2.14); foreign_transaction (-1.84)
7625,129.67,7,Travel,0,0,67,4,46,0,4.872675061001055,4,0.01,0,device_trust_score (-2.67); transaction_hour (-2.51); foreign_transaction (-1.74)
7626,189.28,16,Grocery,0,0,78,3,41,0,5.248496671564081,3,0.01,0,device_trust_score (-2.98); transaction_hour (-2.68); foreign_transaction (-1.62)
7627,396.8,23,Clothing,0,0,97,1,34,0,5.985949366419872,0,0.01,0,device_trust_score (-2.98); transaction_hour (-2.42); velocity_last_24h (-1.67)
7628,104.51,6,Grocery,0,0,85,2,61,0,4.658805735154001,3,0.01,0,device_trust_score (-3.03); transaction_hour (-2.26); foreign_transaction (-1.64)
7629,416.6,0,Travel,0,0,37,1,19,0,6.034524036568429,4,0.02,0,foreign_transaction (-2.39); transaction_hour (+2.37); velocity_last_24h (-2.13)
7630,250.02,8,Food,0,0,66,1,57,0,5.5255326172323,2,0.01,0,device_trust_score (-2.85); transaction_hour (-2.44); velocity_last_24h (-1.72)
7631,120.71,10,Food,0,0,42,1,33,0,4.8016411658864655,2,0.01,0,transaction_hour (-3.01); device_trust_score (-2.05); foreign_transaction (-1.73)
7632,166.39,18,Grocery,0,1,96,0,20,0,5.120326419114528,3,0.01,0,device_trust_score (-3.84); transaction_hour (-3.17); location_mismatch (+2.17)
7633,70.9,1,Electronics,0,0,89,0,40,0,4.275276264727001,1,0.01,0,device_trust_score (-4.39); foreign_transaction (-2.14); velocity_last_24h (-2.09)
7634,739.86,22,Travel,0,0,72,1,24,0,6.60781167357269,4,0.01,0,transaction_hour (-2.76); device_trust_score (-2.54); location_mismatch (-1.71)
7635,198.12,10,Food,0,0,60,1,41,0,5.293907658059337,2,0.01,0,device_trust_score (-2.79); transaction_hour (-2.71); foreign_transaction (-1.62)
7636,8.07,2,Electronics,0,0,69,1,25,0,2.2049722641270453,1,0.01,0,device_trust_score (-4.11); velocity_last_24h (-2.09); foreign_transaction (-2.04)
7637,71.18,16,Food,0,0,34,1,38,0,4.279162999214643,2,0.01,0,transaction_hour (-3.60); foreign_transaction (-2.22); location_mismatch (-2.05)
7638,175.74,9,Food,0,0,33,1,34,0,5.174679726089859,2,0.01,0,transaction_hour (-3.57); foreign_transaction (-2.23); location_mismatch (-2.06)
7639,10.44,2,Electronics,0,0,70,0,44,0,2.437115985951652,1,0.01,0,device_trust_score (-4.02); velocity_last_24h (-2.14); foreign_transaction (-2.09)
7640,4.35,21,Grocery,0,0,41,1,60,0,1.6770965609079151,3,0.01,0,transaction_hour (-2.60); device_trust_score (-2.10); foreign_transaction (-1.68)
7641,107.62,2,Travel,0,0,91,0,29,0,4.687855552606699,4,0.01,0,device_trust_score (-4.18); foreign_transaction (-2.12); velocity_last_24h (-2.07)
7642,72.81,20,Electronics,1,0,57,0,42,0,4.301494223781961,1,0.01,0,device_trust_score (-3.74); transaction_hour (-3.34); foreign_transaction (+2.23)
7643,103.82,6,Electronics,0,0,89,6,56,0,4.65224459337402,1,0.01,0,device_trust_score (-3.74); velocity_last_24h (+3.15); transaction_hour (-2.71)
7644,54.86,1,Food,1,0,44,1,69,0,4.022848560517031,2,0.33,1,foreign_transaction (+3.25); device_trust_score (-2.96); transaction_hour (+2.74)
7645,32.4,0,Electronics,0,0,90,1,48,0,3.5085558999826545,1,0.01,0,device_trust_score (-4.34); foreign_transaction (-2.11); velocity_last_24h (-2.04)
7646,210.32,6,Travel,0,0,40,1,59,0,5.353373572296115,4,0.01,0,transaction_hour (-2.63); foreign_transaction (-1.89); location_mismatch (-1.78)
7647,130.09,19,Grocery,1,0,97,1,47,0,4.875884110209718,3,0.01,0,device_trust_score (-4.06); transaction_hour (-3.20); foreign_transaction (+2.19)
7648,40.2,10,Grocery,1,1,38,4,59,1,3.7184382563554808,3,99.09,1,foreign_transaction (+3.63); location_mismatch (+3.57); transaction_hour (-2.89)
7649,69.31,22,Grocery,0,0,25,0,53,0,4.25291403621107,3,0.01,0,transaction_hour (-3.53); foreign_transaction (-2.06); location_mismatch (-2.01)
7650,161.28,5,Travel,0,0,59,0,66,0,5.089323238338246,4,0.01,0,device_trust_score (-2.71); transaction_hour (-2.13); velocity_last_24h (-1.74)
7651,13.49,22,Food,0,0,25,1,58,0,2.673458756332591,2,0.01,0,transaction_hour (-3.26); location_mismatch (-2.13); velocity_last_24h (-1.95)
7652,28.71,3,Travel,0,0,67,2,39,0,3.391483689474516,4,0.01,0,device_trust_score (-3.99); foreign_transaction (-2.24); location_mismatch (-2.09)
7653,13.69,18,Electronics,0,0,93,2,32,0,2.6871669901857858,1,0.01,0,device_trust_score (-3.07); transaction_hour (-2.42); foreign_transaction (-1.55)
7654,301.14,20,Clothing,0,0,99,0,40,0,5.710890486115579,0,0.01,0,device_trust_score (-2.63); transaction_hour (-2.56); velocity_last_24h (-1.69)
7655,251.28,18,Clothing,0,0,79,0,51,0,5.53053958179545,0,0.01,0,device_trust_score (-3.01); transaction_hour (-2.59); velocity_last_24h (-1.57)
7656,251.93,13,Clothing,0,0,40,2,60,0,5.533112770602694,0,0.01,0,transaction_hour (-3.05); foreign_transaction (-1.85); location_mismatch (-1.65)
7657,226.79,2,Grocery,1,1,91,3,52,1,5.428424151893252,3,30.69,1,device_trust_score (-4.97); location_mismatch (+2.60); foreign_transaction (+2.56)
7658,199.22,3,Travel,0,0,87,3,37,0,5.2994167619913375,4,0.01,0,device_trust_score (-4.13); foreign_transaction (-2.22); location_mismatch (-2.08)
7659,116.67,7,Travel,0,0,96,2,68,0,4.7678840964758376,4,0.01,0,device_trust_score (-2.84); transaction_hour (-2.32); foreign_transaction (-1.64)
7660,185.04,17,Grocery,0,0,46,4,59,0,5.225961704355896,3,0.01,0,transaction_hour (-2.93); device_trust_score (-2.42); location_mismatch (-1.71)
7661,7.04,3,Electronics,0,0,80,0,46,0,2.0844290831908747,1,0.01,0,device_trust_score (-4.33); velocity_last_24h (-2.02); foreign_transaction (-2.01)
7662,174.86,10,Clothing,0,1,76,3,45,0,5.169688223950856,0,0.01,0,device_trust_score (-3.81); transaction_hour (-3.45); location_mismatch (+2.31)
7663,270.81,15,Clothing,0,0,51,1,26,0,5.605103292798889,0,0.01,0,transaction_hour (-2.76); device_trust_score (-2.63); foreign_transaction (-1.63)
7664,124.9,2,Grocery,0,0,88,4,49,0,4.835487941050301,3,0.01,0,device_trust_score (-4.12); foreign_transaction (-2.22); location_mismatch (-2.11)
7665,79.63,6,Clothing,0,0,69,4,25,0,4.389870788696931,0,0.01,0,device_trust_score (-2.85); transaction_hour (-2.25); foreign_transaction (-1.66)
7666,58.49,1,Food,0,1,91,0,65,0,4.085808231199814,2,0.01,0,device_trust_score (-4.78); location_mismatch (+2.77); transaction_hour (+2.15)
7667,185.3,0,Travel,0,0,50,2,30,0,5.227358277607543,4,0.01,0,device_trust_score (-3.38); foreign_transaction (-2.46); location_mismatch (-2.32)
7668,212.45,0,Clothing,0,0,37,4,51,0,5.363402613203971,0,0.02,0,foreign_transaction (-2.66); transaction_hour (+2.48); velocity_last_24h (-2.17)
7669,368.58,5,Clothing,0,0,54,1,64,0,5.912367225749279,0,0.01,0,device_trust_score (-2.72); transaction_hour (-2.24); velocity_last_24h (-1.71)
7670,75.43,18,Food,0,0,54,2,42,0,4.336375289254793,2,0.01,0,transaction_hour (-2.76); device_trust_score (-2.63); foreign_transaction (-1.67)
7671,264.36,6,Electronics,0,0,68,4,28,0,5.581087394638797,1,0.01,0,device_trust_score (-2.85); transaction_hour (-2.30); foreign_transaction (-1.74)
7672,148.33,23,Electronics,0,0,72,2,41,0,5.006158622069178,1,0.01,0,device_trust_score (-2.83); transaction_hour (-2.49); foreign_transaction (-1.60)
7673,385.95,4,Food,0,0,33,1,21,0,5.9582954857164685,2,0.01,0,transaction_hour (-2.98); foreign_transaction (-2.12); velocity_last_24h (-2.08)
7674,135.07,20,Electronics,1,0,72,0,52,0,4.913169459202767,1,0.01,0,device_trust_score (-3.79); transaction_hour (-3.41); foreign_transaction (+2.21)
7675,131.23,17,Grocery,0,0,80,2,53,0,4.884542830568732,3,0.01,0,device_trust_score (-2.97); transaction_hour (-2.67); foreign_transaction (-1.63)
7676,155.24,23,Food,0,0,92,1,19,0,5.051393286568423,2,0.01,0,device_trust_score (-2.94); transaction_hour (-2.39); velocity_last_24h (-1.60)
7677,249.04,12,Travel,0,0,30,0,47,0,5.521620905063611,4,0.01,0,transaction_hour (-3.60); foreign_transaction (-2.18); location_mismatch (-2.05)
7678,601.85,0,Travel,1,0,89,1,57,0,6.40166840956332,4,0.03,0,device_trust_score (-4.66); foreign_transaction (+2.96); transaction_hour (+2.37)
7679,13.75,9,Travel,0,0,91,2,23,0,2.691243082785829,4,0.01,0,device_trust_score (-2.91); transaction_hour (-2.28); location_mismatch (-1.62)
7680,9.88,8,Clothing,0,0,45,0,59,0,2.3869262414277967,0,0.01,0,transaction_hour (-2.48); device_trust_score (-2.32); velocity_last_24h (-1.78)
7681,499.21,16,Food,0,0,54,2,66,0,6.21502801024688,2,0.01,0,transaction_hour (-2.76); device_trust_score (-2.60); location_mismatch (-1.71)
7682,135.86,0,Food,0,1,81,3,24,0,4.918958505524352,2,0.02,0,device_trust_score (-4.57); location_mismatch (+3.03); transaction_hour (+2.36)
7683,171.77,0,Electronics,0,0,79,0,69,0,5.151961230186691,1,0.01,0,device_trust_score (-4.18); foreign_transaction (-2.14); velocity_last_24h (-2.13)
7684,118.55,6,Food,0,0,26,4,30,0,4.783734693904334,2,0.01,0,transaction_hour (-3.33); foreign_transaction (-2.09); location_mismatch (-2.06)
7685,17.7,3,Food,0,0,72,3,60,0,2.928523523860541,2,0.01,0,device_trust_score (-4.07); foreign_transaction (-2.15); location_mismatch (-2.03)
7686,263.05,22,Electronics,0,0,46,1,37,0,5.5761384791529425,1,0.01,0,transaction_hour (-2.73); device_trust_score (-2.47); velocity_last_24h (-1.70)
7687,247.55,20,Food,0,0,37,1,22,0,5.515644032540681,2,0.01,0,transaction_hour (-3.31); foreign_transaction (-2.18); velocity_last_24h (-2.04)
7688,67.24,11,Food,0,0,67,2,41,0,4.223030903183424,2,0.01,0,device_trust_score (-2.89); transaction_hour (-2.69); foreign_transaction (-1.61)
7689,65.81,15,Grocery,0,0,99,5,59,0,4.2018527699373855,3,0.01,0,transaction_hour (-3.69); device_trust_score (-3.46); velocity_last_24h (+2.69)
7690,327.45,13,Electronics,0,0,98,1,51,0,5.794384619338482,1,0.01,0,device_trust_score (-3.04); transaction_hour (-2.65); foreign_transaction (-1.59)
7691,13.52,22,Grocery,0,0,73,3,40,0,2.67552700939665,3,0.01,0,device_trust_score (-2.95); transaction_hour (-2.30); location_mismatch (-1.57)
7692,383.31,9,Clothing,0,0,61,1,26,0,5.951449518569746,0,0.01,0,device_trust_score (-2.74); transaction_hour (-2.47); velocity_last_24h (-1.73)
7693,53.39,13,Electronics,0,0,59,2,43,0,3.9961803134348695,1,0.01,0,device_trust_score (-2.81); transaction_hour (-2.65); foreign_transaction (-1.63)
7694,161.8,6,Food,1,0,43,4,43,0,5.09252245356844,2,0.01,0,transaction_hour (-3.50); foreign_transaction (+2.58); device_trust_score (-2.54)
7695,494.78,3,Food,0,0,52,1,35,0,6.206132279941148,2,0.01,0,device_trust_score (-3.62); foreign_transaction (-2.29); location_mismatch (-2.10)
7696,204.05,1,Grocery,0,0,81,2,53,0,5.323253851838068,3,0.01,0,device_trust_score (-4.20); foreign_transaction (-2.26); location_mismatch (-2.23)
7697,96.33,23,Grocery,0,0,85,5,34,0,4.578107266438402,3,0.01,0,device_trust_score (-3.93); transaction_hour (-3.29); velocity_last_24h (+2.79)
7698,210.54,17,Clothing,0,0,67,3,69,0,5.354414105899907,0,0.01,0,device_trust_score (-2.75); transaction_hour (-2.56); location_mismatch (-1.61)
7699,75.88,15,Clothing,0,1,84,7,22,0,4.342245764662037,0,0.02,0,device_trust_score (-4.07); velocity_last_24h (+3.55); transaction_hour (-3.21)
7700,58.45,8,Food,0,1,34,4,23,0,4.085135623136791,2,0.02,0,transaction_hour (-3.62); location_mismatch (+3.25); foreign_transaction (-2.39)
7701,1027.58,4,Travel,0,0,91,2,51,0,6.935934489247445,4,0.01,0,amount (+3.16); device_trust_score (-3.06); transaction_hour (-2.55)
7702,250.1,8,Clothing,0,0,48,2,48,0,5.5258512661635395,0,0.01,0,device_trust_score (-2.60); transaction_hour (-2.55); foreign_transaction (-1.76)
7703,186.27,7,Food,1,1,98,1,54,0,5.232551425772417,2,0.02,0,device_trust_score (-4.60); location_mismatch (+2.96); foreign_transaction (+2.75)
7704,79.01,23,Clothing,0,1,68,1,37,0,4.382151626862033,0,0.01,0,device_trust_score (-3.91); transaction_hour (-3.07); location_mismatch (+2.22)
7705,9.07,19,Electronics,0,0,54,0,29,0,2.309560706730471,1,0.01,0,device_trust_score (-2.66); transaction_hour (-2.35); foreign_transaction (-1.66)
7706,5.68,15,Grocery,0,0,69,2,28,0,1.8991179875485542,3,0.01,0,device_trust_score (-2.91); transaction_hour (-2.49); foreign_transaction (-1.59)
7707,145.41,19,Food,1,0,84,2,47,0,4.986410905205391,2,0.01,0,device_trust_score (-4.02); transaction_hour (-3.28); foreign_transaction (+2.25)
